Age,Gender,Education_Level,Years_of_Experience,Workload,Leadership_Style,Compensation,Organizational_Support,Conscientiousness,Emotional_Resilience,Stress_Levels,Emotion_Focused_Coping,Job_Satisfaction,Productivity,Attendance,Attrition
50,Male,Master's,8,54,Supportive,148972,Moderate,4.932079992,1.520105023,4.958079838,1.737060305,4.316780564,97.8363814,99.47746732,1
49,Female,High School,39,49,Supportive,52398,Moderate,3.901912136,1.441637991,1.640785653,2.009336018,2.052206056,69.17906263,99.82564201,0
51,Male,Bachelor's,37,47,Supportive,106870,Moderate,2.05859802,2.662717181,2.603380943,1.533408027,4.880750897,64.20679321,93.89160463,0
19,Female,High School,10,51,Supportive,77636,Low,2.282932369,1.236893222,2.423383645,4.160665548,3.55972275,95.34871465,97.32098256,1
57,Female,High School,12,43,Authoritarian,129764,Moderate,2.296540695,3.908417796,4.926316119,2.186869806,4.262332561,89.55570591,92.10482836,1
54,Male,High School,12,39,Authoritarian,84943,Moderate,3.718903184,1.078090283,2.886160506,2.015651699,3.463105259,88.23312776,91.08527791,0
21,Male,High School,3,28,Democratic,88849,High,1.160498481,3.130742723,2.786407604,1.067229119,2.569807539,82.17359661,97.33870087,0
22,Male,Bachelor's,36,35,Supportive,62888,High,2.554529162,1.678254074,3.93761857,4.847975639,1.553770538,65.13646886,92.80977234,1
32,Male,Master's,2,29,Authoritarian,145884,High,1.300808115,4.395165011,4.206989667,4.371148984,1.257294789,85.75506694,97.24240787,1
46,Male,PhD,25,46,Supportive,65321,High,4.30581461,4.50048397,2.77140079,4.783324684,4.37965634,56.02822479,90.74783256,0
33,Male,Bachelor's,19,26,Supportive,93745,Moderate,2.579780744,4.984354909,4.228767882,3.665080548,4.602626203,84.68419075,98.96509836,1
26,Male,High School,35,48,Authoritarian,92637,High,4.126748391,2.354106539,2.894277994,3.152777487,3.106981983,93.03444253,95.20984543,0
21,Male,PhD,28,53,Authoritarian,143100,Moderate,2.064085507,1.211026459,4.938577477,3.076906977,4.873725104,59.83950668,95.47246042,1
20,Male,Bachelor's,7,53,Authoritarian,41437,High,1.60583049,3.465843513,2.074802943,2.669548511,4.209806982,50.85758403,91.40979337,1
34,Male,High School,18,31,Democratic,102377,Low,2.117877765,4.331726594,2.687019921,1.545008056,3.244211358,71.83072811,93.1104532,1
52,Male,Bachelor's,34,32,Supportive,131190,Moderate,2.927944747,2.490420414,1.138864609,2.249953305,3.966643238,81.70950385,92.52999741,0
31,Male,Bachelor's,11,38,Authoritarian,131489,Moderate,2.303118175,2.990751838,4.089036659,2.216985246,4.284288892,81.6364193,94.14369608,1
31,Female,Master's,3,45,Supportive,35419,Moderate,4.343132283,3.615058012,3.31566613,1.279028049,4.804448804,57.96537411,90.7227417,1
20,Male,Bachelor's,7,53,Authoritarian,41437,High,1.60583049,3.465843513,2.074802943,2.669548511,4.209806982,50.85758403,91.40979337,1
43,Male,Bachelor's,19,52,Democratic,61826,High,3.410679844,3.958431876,1.279567248,2.994534026,1.338508782,83.36808987,90.95805356,1
46,Male,High School,29,21,Democratic,39079,Moderate,3.612748757,4.824531425,1.071335161,3.176728617,4.337111596,74.80608471,93.79445387,1
46,Female,Bachelor's,21,28,Authoritarian,47706,Low,2.16288923,3.955783386,3.692816984,2.078042485,2.457163019,67.91497068,97.05079928,1
39,Female,Bachelor's,4,36,Democratic,56505,High,2.80925614,3.244027346,3.405642888,2.947228308,2.882367263,66.23394782,98.62501041,0
43,Female,Bachelor's,22,48,Supportive,124337,High,1.689785556,4.995597148,3.886594177,1.059475897,4.547948278,56.40275692,96.97472832,0
26,Female,High School,19,49,Authoritarian,107990,Low,4.744961551,2.012829927,3.62826073,3.95899979,4.474025883,77.14510657,91.41602576,1
52,Male,Bachelor's,15,22,Supportive,55345,Moderate,2.787079338,4.898713643,4.791347599,1.240881458,1.192009211,68.79414268,93.34657287,1
57,Female,PhD,26,20,Democratic,37170,High,4.610135531,4.923945211,3.219467668,4.404829542,1.722384832,63.23835869,92.16616036,1
49,Female,Master's,32,26,Supportive,62334,High,1.032032563,1.622591971,2.494538608,4.834261339,3.300345446,72.74550724,91.92107639,0
42,Female,High School,37,50,Authoritarian,133712,Low,4.936475535,3.763805465,4.173192307,3.714597749,3.642591557,90.22662979,98.08608032,1
25,Female,High School,38,55,Supportive,80755,Moderate,1.375963718,4.647489939,1.290188052,2.158950402,3.592463377,77.98792465,90.65590865,0
20,Male,High School,39,22,Supportive,67841,Low,3.222100272,4.526698041,4.657761479,1.572242729,3.994337388,94.38546159,95.34248423,1
52,Male,Master's,16,32,Authoritarian,131128,Low,3.513691316,1.988820476,1.865203761,4.689742444,1.004348079,50.39033472,98.69799154,1
31,Male,Bachelor's,37,37,Supportive,133826,Low,2.191016615,3.76738752,2.152500515,4.384013694,3.805962462,91.43030668,90.44344213,1
46,Male,Master's,30,40,Supportive,66018,Moderate,2.302808846,2.238916887,3.447616339,4.812668707,2.600939015,70.07581271,98.50618209,0
49,Male,High School,38,56,Authoritarian,65694,Low,1.650062579,2.150213826,4.072827071,2.575777059,2.834643284,50.28173799,96.56807522,1
32,Female,Master's,35,45,Supportive,67260,Moderate,3.779310317,3.592586972,4.646472822,1.260021958,3.644471709,60.10089187,95.81292976,1
42,Male,Bachelor's,17,21,Democratic,82224,Low,1.681036609,4.764542339,1.67732743,3.400561933,4.195493245,54.69818977,96.88583206,1
55,Male,High School,11,34,Supportive,61663,Moderate,2.932047422,3.394257401,4.176242504,3.125567173,1.963214049,71.2667298,97.60682514,1
50,Male,Master's,5,36,Supportive,45173,Moderate,2.791814789,2.920504916,4.829254453,1.215997169,3.546121238,89.56488729,95.43118305,1
19,Female,Bachelor's,30,31,Authoritarian,69832,Moderate,4.346209565,1.576671263,3.943607943,1.417891943,4.816522412,56.3329233,94.11521219,0
57,Male,Master's,31,20,Authoritarian,118578,Moderate,4.585126209,4.844473072,1.38635473,4.340094353,4.342770349,51.5567869,99.34911795,0
31,Male,Master's,6,31,Supportive,61416,Moderate,2.777408784,2.238727833,3.639210806,2.927493536,3.11340849,61.68453577,99.08889005,0
41,Female,PhD,5,23,Democratic,135473,High,1.380374591,2.567764759,3.755070064,3.938832022,1.460655648,89.77274553,97.93441591,1
46,Male,Bachelor's,8,50,Supportive,130336,Low,1.221399157,4.38624468,2.915975735,1.970308812,2.074909878,95.79752353,92.28088865,1
52,Female,Bachelor's,14,36,Authoritarian,68090,High,3.194537221,4.714917477,3.538139733,2.166310867,2.143681767,66.54814522,96.96230594,0
50,Male,Bachelor's,20,38,Authoritarian,139236,Moderate,1.233101206,3.220638919,3.873789125,3.092520452,1.053074163,86.19921326,99.79133918,1
43,Female,Bachelor's,38,37,Supportive,103927,Moderate,4.470566459,1.421587739,1.999504841,2.691035108,4.088609326,94.69938369,96.83388633,0
26,Female,High School,19,49,Authoritarian,107990,Low,4.744961551,2.012829927,3.62826073,3.95899979,4.474025883,77.14510657,91.41602576,1
59,Male,Bachelor's,13,40,Democratic,60286,High,2.122111287,4.582611678,4.273260847,2.978391083,2.734180493,53.6458506,94.33956626,1
50,Male,Master's,28,23,Supportive,48733,High,4.927621289,3.618264765,4.429941015,4.588189553,3.356465375,59.03135881,99.74736944,1
35,Female,Bachelor's,8,33,Authoritarian,126264,Low,4.298505411,4.190169916,2.820061754,1.899800176,4.452217572,76.68849712,91.59642868,1
39,Male,High School,36,59,Supportive,121038,Moderate,2.423096337,3.186502584,1.373871748,2.025172649,4.542095355,57.91865103,94.92760424,0
45,Female,Bachelor's,4,22,Authoritarian,66784,Low,4.390561318,3.522544762,4.311314428,2.669391681,3.543498109,76.5166378,98.85075863,1
24,Male,Bachelor's,24,53,Supportive,63005,High,3.414977154,1.4620716,4.307614176,1.845054929,4.460763244,50.98161357,98.99893054,1
28,Female,Bachelor's,17,42,Democratic,50390,High,1.502096725,1.24622671,1.996697989,1.798594568,4.147842908,97.33857407,98.16820026,0
38,Male,Master's,15,27,Supportive,148423,Moderate,2.8913025,3.415495647,2.468531341,1.325959909,3.268319882,76.60849804,93.79123911,0
48,Male,Bachelor's,1,42,Supportive,110632,Low,4.334296439,1.967842543,1.603663931,1.193087548,2.572922792,70.98734875,97.99740644,1
43,Female,Bachelor's,27,24,Authoritarian,30074,Low,3.410045454,2.47857247,4.436756155,3.664771841,4.353650925,57.59962807,98.85747534,1
49,Female,High School,36,38,Supportive,80341,High,1.329733088,2.352559954,4.57200545,4.444933648,4.555537096,75.89824756,93.6179968,1
55,Male,High School,38,24,Democratic,129226,Low,2.259220236,1.895272344,1.724777838,2.001773607,3.276267993,80.19236826,98.6796377,1
19,Male,Master's,16,25,Supportive,86677,Low,4.458165366,2.965629054,4.733241521,4.312238171,4.60877716,97.32512107,97.58424726,1
28,Male,Bachelor's,28,32,Authoritarian,70097,High,2.847700817,2.504805653,4.60093943,1.285805522,1.672362341,62.532799,94.95935835,1
49,Male,Bachelor's,36,30,Supportive,141957,High,1.49168752,1.180355424,3.416821919,4.493892684,1.461710243,82.51535787,95.54975335,1
58,Female,High School,21,34,Supportive,47482,Moderate,4.382204782,3.742412266,3.647162855,2.843888209,3.226874503,96.32999404,90.2749289,1
39,Male,Bachelor's,29,46,Authoritarian,52259,Moderate,1.953708716,4.210258137,2.665568681,3.492531683,1.172008662,65.31905185,91.31286871,1
34,Female,Bachelor's,1,55,Supportive,54398,Low,3.707907009,3.92273639,2.751855856,4.522193369,3.089533222,78.37678932,94.93891352,1
33,Male,High School,7,29,Democratic,56572,High,1.616590097,3.603210761,4.210716651,2.792300606,1.349796337,57.40554624,96.52082683,1
57,Female,High School,32,20,Authoritarian,31468,High,4.945312694,1.137044491,2.696982813,1.890993298,2.587171526,93.16517574,97.98203826,1
57,Male,High School,34,32,Authoritarian,137323,High,4.244348985,1.446329253,3.522084569,4.71770298,1.910059852,79.09937605,96.91570378,1
31,Male,Master's,5,46,Supportive,63332,High,3.758554079,4.228843986,3.106077791,3.504717812,2.794453011,63.02989432,97.30466701,0
20,Male,Master's,12,48,Democratic,138965,High,1.990468349,1.875177406,2.025950093,1.663977843,1.641536535,94.80988991,93.01981913,1
47,Female,Bachelor's,20,22,Supportive,99263,Moderate,2.364080689,2.788642018,4.180866346,1.237352923,1.902319777,94.39509192,94.4462524,1
19,Male,Bachelor's,28,42,Supportive,107261,High,1.163806129,1.960338808,4.373916677,3.469164304,2.126297143,66.1016103,95.59786857,1
51,Female,Master's,21,21,Supportive,96344,Moderate,4.737079166,2.998822693,1.56311336,2.748497095,1.689247349,86.06025625,91.28545958,1
42,Female,High School,4,28,Supportive,99351,Low,4.109330056,1.392231394,2.584942098,2.968326822,3.386565622,52.5891722,93.64062872,1
56,Male,PhD,31,50,Supportive,108137,Moderate,2.410764481,2.788854963,2.822465496,2.755634961,2.200901817,78.64293758,94.436782,0
19,Female,PhD,30,36,Authoritarian,46535,Low,1.305209817,1.854269201,3.030546891,3.809353736,4.369830911,83.38369755,94.32574265,1
37,Female,PhD,12,57,Supportive,147393,High,2.629529116,3.730909191,1.530575498,2.316309668,4.013038154,80.65069805,91.42858429,0
39,Male,Bachelor's,22,55,Supportive,49641,Low,4.418962474,1.546889105,4.919944429,3.620688573,4.223811874,99.95047308,90.5901047,1
58,Male,High School,1,25,Supportive,100601,Low,1.035994629,4.805770556,3.821958194,4.635296124,1.244687021,51.61876886,93.56365593,1
35,Male,PhD,21,27,Authoritarian,70502,Low,1.134183486,3.510024617,3.025478951,1.19923151,4.937869492,87.60296842,98.65169158,1
42,Female,High School,2,25,Democratic,42161,Low,2.920431312,3.67122488,1.755477531,4.000245297,4.85102139,54.11467705,96.32666254,1
43,Male,Bachelor's,27,26,Authoritarian,90356,Moderate,2.153183218,2.278085807,1.165001294,2.927023319,4.901176206,81.38993239,92.55642029,0
39,Male,Bachelor's,24,36,Authoritarian,116184,Moderate,4.930315692,3.361523861,2.421621627,2.042069782,2.790035863,63.83111385,92.82142129,0
46,Male,Bachelor's,3,39,Authoritarian,99526,Low,2.967471288,3.716633383,2.712454279,3.732073274,2.473081302,91.17254041,96.92336165,1
21,Male,High School,3,28,Democratic,88849,High,1.160498481,3.130742723,2.786407604,1.067229119,2.569807539,82.17359661,97.33870087,0
59,Male,Bachelor's,35,27,Democratic,43753,Low,1.045330373,3.906417749,4.159542952,3.821522239,4.727302892,77.49541936,97.61541548,1
50,Female,Bachelor's,13,51,Supportive,31779,Moderate,4.655060013,1.106410254,2.273877702,4.70296253,2.316973915,55.99700919,99.17175435,1
55,Male,PhD,7,29,Democratic,58561,Moderate,2.780426655,1.590207387,2.544545594,4.877021855,2.517195171,64.29531452,98.73006308,0
37,Male,Master's,4,28,Democratic,113996,High,3.927493012,1.029091231,2.479776528,4.023671659,4.833801426,63.41630345,91.47635964,0
38,Male,Bachelor's,36,30,Authoritarian,33832,Moderate,2.091175571,3.609938914,4.988681006,3.048126475,1.528573513,86.33040106,91.40322775,1
52,Female,High School,16,48,Authoritarian,51058,High,3.741762089,2.630956865,2.271839327,4.934570124,2.144744987,92.76541841,96.74680842,0
50,Male,PhD,9,42,Democratic,117876,Low,2.385064166,1.795566812,1.121172906,1.909963563,1.842156587,67.37791637,98.33406839,1
46,Female,PhD,8,23,Authoritarian,90924,Moderate,2.289799239,4.163398711,4.330436052,4.725688776,3.382722543,88.80110892,95.07648086,1
40,Male,Master's,28,49,Democratic,73162,Moderate,2.494161185,1.961050338,2.362620309,2.471940309,3.898162696,64.45031674,98.82549314,0
41,Male,Bachelor's,17,45,Authoritarian,55092,Moderate,1.15190387,1.918809261,1.16549753,1.431423105,4.075801869,62.62772737,95.96446249,0
45,Female,Master's,32,36,Supportive,107852,High,4.417032246,3.926417362,3.525509746,4.563307014,4.339447672,93.09720458,90.78708917,0
26,Female,Master's,32,49,Supportive,99093,High,3.801819462,2.817689277,1.405060724,1.048250071,3.824851944,64.82547501,96.31389682,0
29,Female,Master's,15,54,Authoritarian,103548,Moderate,3.958486739,2.578640352,1.082573758,4.69853471,2.128914384,62.62237598,93.01263398,0
37,Female,Master's,15,52,Democratic,122918,Low,2.498596876,3.894437751,3.913544744,4.267070293,4.954702173,92.65559121,93.31296769,1
32,Female,Bachelor's,1,45,Authoritarian,70828,Low,4.09152231,4.957362551,2.590915902,4.961496837,4.826215869,64.98647424,91.46796897,1
28,Male,Bachelor's,13,35,Authoritarian,149415,Low,2.497223974,1.26516075,1.257620464,1.735492963,1.60436419,73.68426302,96.06010074,1
36,Female,Master's,18,43,Supportive,74722,Moderate,3.684886225,4.844083743,1.472218029,2.690747742,1.174379687,96.58914966,95.18531433,1
37,Male,High School,8,29,Authoritarian,121529,Moderate,4.369827944,1.504678361,4.159899038,1.388658728,2.445530446,77.13867511,97.27264659,1
33,Male,Bachelor's,19,26,Supportive,93745,Moderate,2.579780744,4.984354909,4.228767882,3.665080548,4.602626203,84.68419075,98.96509836,1
21,Male,High School,3,28,Democratic,88849,High,1.160498481,3.130742723,2.786407604,1.067229119,2.569807539,82.17359661,97.33870087,0
46,Female,Bachelor's,33,46,Democratic,120748,Moderate,1.073523959,2.101831641,1.516147151,2.693306908,2.076840232,50.18580501,93.70890312,0
52,Male,High School,35,50,Supportive,95140,High,4.83132087,1.072151638,2.730405304,4.258215148,3.294338428,92.00042495,92.41031738,0
46,Male,Bachelor's,8,50,Supportive,130336,Low,1.221399157,4.38624468,2.915975735,1.970308812,2.074909878,95.79752353,92.28088865,1
55,Female,Bachelor's,6,32,Supportive,79464,Low,1.026101642,4.454186127,4.766539408,2.305281029,3.377637535,73.8163057,98.90314208,1
26,Male,High School,16,27,Supportive,39493,Moderate,3.647513552,3.66654429,1.200089068,4.18662694,3.958812538,77.83119591,94.31444992,1
43,Female,High School,18,36,Democratic,129108,Moderate,3.052680065,4.403113961,1.384027786,4.271182724,3.518041289,59.34361072,96.94066075,0
22,Male,High School,27,45,Democratic,137648,High,2.394409878,2.88148627,2.356523262,3.276427921,4.923373473,84.09364717,96.55724475,0
42,Female,Bachelor's,26,51,Democratic,61629,High,1.42106065,4.87744498,1.392021659,2.527933879,3.265246486,86.67791765,93.48076078,0
36,Male,Master's,36,53,Authoritarian,57867,Low,2.192230287,3.75697608,4.451517136,3.219726577,1.260538006,97.57318399,97.85866857,1
26,Male,Master's,27,28,Supportive,118916,Moderate,1.831374886,3.846728237,2.849447137,4.146195745,1.076390622,82.07304262,93.47524387,1
35,Male,Master's,18,26,Supportive,88701,Low,3.514176124,4.38962454,3.747544314,4.220045196,4.426612063,56.26504482,90.61861424,1
40,Male,Bachelor's,2,33,Supportive,102069,High,4.241746342,4.710068063,4.659007326,2.338890748,2.063197688,63.75870135,96.83416132,1
31,Male,Bachelor's,17,23,Supportive,105839,Moderate,3.436115779,4.322758421,1.599352537,3.479865166,1.521313458,62.19662819,95.24691341,1
52,Female,Bachelor's,21,53,Supportive,41801,Moderate,3.795334682,3.885031632,3.375495071,2.847081466,1.891897952,77.30230367,95.03581777,1
36,Female,Bachelor's,11,59,Supportive,43403,Low,2.425561997,3.637401212,3.487298258,2.697585171,3.246725557,91.87596577,97.90282735,1
40,Female,High School,36,38,Supportive,43288,Moderate,1.216846977,2.960017003,3.683981845,3.990961543,2.671246332,69.399324,90.34332171,1
42,Female,Bachelor's,20,33,Supportive,56287,Moderate,2.273408089,3.208643308,2.221412854,3.380800724,4.583417028,88.25342872,95.96724337,0
31,Male,Master's,12,57,Authoritarian,148142,Low,3.329582034,2.172623769,4.068717314,4.244424161,4.540477284,84.7819629,95.71213325,1
42,Female,High School,32,41,Democratic,65187,Low,4.126541782,2.467992589,3.386064003,4.905960136,2.175560333,74.58562867,94.86350115,1
42,Male,Bachelor's,21,34,Supportive,149289,Moderate,1.423201438,3.369763022,3.588671088,4.692835343,2.294119657,50.59276466,97.34996438,0
56,Female,High School,17,56,Authoritarian,124979,High,2.681333238,4.499757622,2.501509416,2.912388075,4.646061313,88.8140832,99.0435434,0
23,Male,Bachelor's,25,52,Authoritarian,132811,Low,1.648682909,2.958816127,4.288844621,4.060612643,2.616322118,77.35306074,98.54220343,1
32,Female,Bachelor's,1,45,Authoritarian,70828,Low,4.09152231,4.957362551,2.590915902,4.961496837,4.826215869,64.98647424,91.46796897,1
57,Male,Master's,24,38,Supportive,145631,Moderate,4.354196828,4.193091986,2.434030525,2.592839856,4.374609026,97.98598446,97.54362199,0
43,Male,High School,22,43,Democratic,65983,Low,1.746313997,1.631322905,1.543329714,3.79683471,4.988818031,68.74152848,99.77667718,1
23,Male,High School,3,35,Authoritarian,115326,Low,4.646364911,3.26851483,3.140482031,1.803066916,4.464515009,81.58222447,93.76639852,1
52,Female,High School,35,59,Authoritarian,103282,Moderate,4.353411616,2.636901921,4.643515619,2.061996869,3.354102726,66.99479106,92.14540221,1
44,Female,Bachelor's,38,40,Supportive,131196,Low,1.733621394,1.185032757,2.416984013,4.997459729,4.232672989,53.15083894,99.02827012,1
27,Female,High School,8,31,Supportive,141258,Moderate,1.313308221,3.976506743,3.655193568,2.877159644,2.844567112,80.52059304,99.1179194,0
51,Male,High School,11,56,Supportive,35666,Low,3.360509624,3.121892749,3.500107151,1.067639253,2.880939838,52.69310572,93.5824165,1
48,Female,Bachelor's,16,25,Authoritarian,88466,Moderate,1.143064972,1.033061192,3.4145284,4.846667089,4.996363071,81.26782008,95.59294388,0
19,Female,Bachelor's,30,31,Authoritarian,69832,Moderate,4.346209565,1.576671263,3.943607943,1.417891943,4.816522412,56.3329233,94.11521219,0
18,Male,High School,8,25,Authoritarian,145229,Moderate,4.116021576,3.604707843,3.127822795,2.569779394,2.008569043,79.14764747,99.68235124,0
33,Male,Bachelor's,19,26,Supportive,93745,Moderate,2.579780744,4.984354909,4.228767882,3.665080548,4.602626203,84.68419075,98.96509836,1
56,Male,High School,29,23,Democratic,140350,Low,4.219331269,2.190694862,3.752933109,3.701617749,3.285455879,70.58938696,91.1815555,1
19,Female,High School,24,22,Supportive,113795,Moderate,1.689396857,1.129293061,4.756436883,3.58385705,3.0333887,60.34514474,99.24882443,1
19,Female,Bachelor's,8,37,Supportive,143153,Moderate,3.496768292,1.07801059,2.107991274,3.697730226,3.321328761,68.84475084,95.37009086,0
46,Male,Master's,29,29,Authoritarian,35796,Moderate,4.218903935,2.04963129,1.496946822,2.011235645,3.654227678,96.0579247,90.99588648,1
59,Male,Bachelor's,18,44,Democratic,135702,Low,1.994901575,1.225933696,4.042719045,4.051877555,1.368389711,55.76456299,97.35183944,1
31,Female,Bachelor's,17,55,Supportive,70297,Low,1.580422294,4.240501711,1.315607318,4.647093127,4.005487082,60.32945561,96.51864948,1
55,Male,Master's,8,21,Authoritarian,109910,Low,4.34374196,2.560064243,1.622700851,4.413922666,1.477602568,66.6536648,91.31156224,1
18,Female,Bachelor's,7,59,Democratic,111132,High,2.28616733,4.229382485,3.090775096,3.427439231,1.287785437,55.9336246,94.28647841,1
25,Male,Master's,5,25,Democratic,101356,High,1.286926951,3.596915118,4.242065946,1.164872184,4.467154393,53.90159353,98.501924,1
23,Male,Bachelor's,25,52,Authoritarian,132811,Low,1.648682909,2.958816127,4.288844621,4.060612643,2.616322118,77.35306074,98.54220343,1
29,Male,Master's,29,36,Authoritarian,98653,Low,4.43388101,3.326605331,3.005789679,2.891923925,2.186845234,73.28093474,92.77612503,1
20,Female,Bachelor's,3,53,Supportive,74328,Moderate,3.523404155,4.861642797,3.328722945,1.761533084,1.491359915,70.55804829,97.37911333,1
50,Female,Bachelor's,25,47,Authoritarian,101805,Low,2.918076948,3.696233811,4.46025012,3.91133665,1.279143136,52.49913575,99.79224972,1
43,Male,High School,9,50,Supportive,95886,Moderate,3.937239956,3.734369701,2.652813522,3.866214559,3.04973293,98.47364102,93.56393501,0
58,Male,High School,14,40,Supportive,134672,Moderate,2.150873738,3.711579674,1.960278612,1.524484838,4.836523732,91.92674538,96.42782689,0
50,Female,Bachelor's,13,35,Democratic,97819,High,1.201822282,1.9030523,3.053522585,4.988087218,1.589457609,60.79926379,93.52877848,1
55,Male,High School,16,27,Democratic,107597,Low,3.885149076,2.579203074,4.669824888,2.098592771,2.823697697,75.26276951,93.81688306,1
21,Male,PhD,28,53,Authoritarian,143100,Moderate,2.064085507,1.211026459,4.938577477,3.076906977,4.873725104,59.83950668,95.47246042,1
35,Male,High School,7,36,Authoritarian,131311,High,2.760886905,4.212024122,2.607358743,2.289781161,4.883901319,82.52924933,93.15573308,0
47,Female,Bachelor's,20,22,Supportive,99263,Moderate,2.364080689,2.788642018,4.180866346,1.237352923,1.902319777,94.39509192,94.4462524,1
53,Female,Bachelor's,7,44,Democratic,87184,Moderate,3.002323558,2.429878582,2.351782284,2.871941464,4.367888475,76.26793842,97.04154751,0
39,Male,Bachelor's,14,20,Supportive,88032,High,4.582576612,1.250888686,1.878476182,4.252573561,3.131561314,78.49127387,94.32382421,0
44,Male,Bachelor's,38,51,Supportive,116246,Moderate,1.976256044,2.363532062,4.16686467,4.324145253,2.440526751,76.68709904,93.62938779,1
50,Male,High School,5,23,Supportive,67122,High,3.096618671,2.663097254,4.416065335,3.472174716,4.077746646,53.48364322,90.99019423,1
35,Female,Master's,3,20,Supportive,77997,Moderate,4.774212583,4.243312453,1.966340003,3.020905911,4.991848264,85.91364161,90.85488637,0
49,Male,Master's,33,54,Supportive,34042,Moderate,2.372695429,2.693546996,2.024353705,2.662936993,3.545882834,92.51054908,93.11205359,1
51,Female,Bachelor's,10,52,Democratic,138895,High,3.318529833,4.948857819,1.298646579,2.411509402,1.793425873,72.0179604,90.52243664,1
53,Female,Bachelor's,24,32,Authoritarian,81360,High,4.415463974,3.708425465,3.582045942,4.641385385,2.628565538,70.0469368,91.9030311,0
24,Female,PhD,20,25,Democratic,38418,High,2.800207722,1.612539202,1.712081297,2.811072518,3.604769233,51.58945748,92.33094071,1
45,Male,Bachelor's,31,47,Democratic,48316,Moderate,4.024934359,1.43267755,2.394036599,2.781910732,1.259596869,72.32996507,90.58501233,1
33,Male,Bachelor's,16,32,Supportive,55022,Moderate,4.550433318,1.444139692,1.22269126,2.806967014,3.233568465,53.37764415,92.07459201,0
25,Female,Bachelor's,3,24,Supportive,134089,Moderate,4.687949904,1.679959252,1.696736752,4.993109715,1.630445396,70.4406945,97.8043964,1
28,Female,Bachelor's,13,30,Authoritarian,112410,Low,4.83837682,4.225611277,4.368096872,3.415511958,2.629419247,77.98075029,95.58469966,1
32,Female,Bachelor's,29,48,Supportive,75836,Moderate,3.049201444,4.681089475,4.354003962,2.797183284,4.609384226,67.32256537,96.00842426,1
48,Male,High School,27,39,Authoritarian,102255,High,2.166352513,1.593606786,3.348716513,3.269943511,3.314872042,94.1582839,90.5595586,0
40,Male,High School,11,36,Authoritarian,142260,Moderate,3.998397764,2.114271813,1.139521223,1.656590962,1.640384551,80.70575772,96.97219661,1
22,Male,Bachelor's,36,35,Supportive,62888,High,2.554529162,1.678254074,3.93761857,4.847975639,1.553770538,65.13646886,92.80977234,1
22,Male,Bachelor's,13,35,Supportive,125041,High,1.432309975,1.441934512,2.218543329,2.860494397,3.937534565,84.06278151,92.13013084,0
26,Male,Bachelor's,39,58,Authoritarian,116486,Low,4.029700413,3.780785839,3.218387542,3.080078185,2.406539893,62.82602137,93.65377375,1
39,Male,Bachelor's,12,27,Supportive,95305,Low,3.72366885,2.934436027,2.309762252,1.074233346,3.692642931,69.08549095,97.45584338,1
32,Male,Master's,10,23,Authoritarian,68506,Moderate,2.567870961,2.366104302,1.315272309,3.036333227,2.692144716,76.05480898,90.5191117,0
32,Female,High School,12,41,Authoritarian,72012,Low,4.775983627,1.580130935,2.783789221,3.252377111,4.845869836,74.48221059,98.21591574,1
19,Male,High School,18,55,Supportive,101147,Moderate,4.551491727,4.486028854,1.23804977,2.505553986,2.479712381,92.93876426,96.85911606,0
18,Female,Bachelor's,4,51,Supportive,64831,Low,2.802824233,1.212183525,3.856861747,3.493752535,2.197387106,75.55044178,92.07072175,1
20,Female,Bachelor's,14,32,Democratic,74460,High,2.382921009,2.112194993,3.276603923,2.400285249,1.62549445,80.16724827,98.50707792,1
43,Male,High School,38,41,Democratic,91554,Moderate,2.988963392,4.67204204,2.419980164,2.309001232,2.723044633,89.56021268,96.1868735,0
35,Male,PhD,21,27,Authoritarian,70502,Low,1.134183486,3.510024617,3.025478951,1.19923151,4.937869492,87.60296842,98.65169158,1
59,Female,PhD,26,33,Democratic,133013,Low,1.054069087,4.336554642,1.913635846,2.138697568,4.857351073,61.29121939,99.3405982,1
19,Male,High School,36,58,Democratic,145652,Low,1.37528749,4.753446401,3.250678163,3.223361951,1.024333244,93.33041145,95.07272844,1
47,Female,Bachelor's,15,40,Authoritarian,112674,High,4.075920781,1.576415852,2.055843417,3.142459127,1.459183868,91.94230079,97.5840853,1
52,Male,Master's,25,48,Supportive,130400,Moderate,3.330275637,4.631263431,2.263182578,1.833443156,3.161176971,83.88802472,93.86999059,0
52,Male,Bachelor's,1,25,Democratic,77599,High,1.178644866,3.125943709,2.374126446,2.199895633,4.829267405,64.1733861,94.50944322,0
40,Female,Bachelor's,35,43,Authoritarian,143034,High,3.804045068,3.379813955,3.202453192,4.832491182,4.799595935,91.86637169,96.84854479,0
42,Female,High School,4,28,Supportive,99351,Low,4.109330056,1.392231394,2.584942098,2.968326822,3.386565622,52.5891722,93.64062872,1
41,Female,PhD,31,58,Supportive,62463,High,3.831135913,2.192779512,3.993107281,2.926157791,4.182796131,74.35076959,98.95403725,0
19,Female,Bachelor's,8,37,Supportive,143153,Moderate,3.496768292,1.07801059,2.107991274,3.697730226,3.321328761,68.84475084,95.37009086,0
18,Male,Bachelor's,9,21,Democratic,119846,High,1.376239281,4.810568523,2.245501769,2.006182213,4.233529725,82.97651595,93.95911151,0
